"","TimeStamp","Solution","Requester","ASN"
"75129",24884,1289,170,64
"75130",43993,316,170,64
"75131",24707,305,170,64
"75132",1583,356,170,64
"75133",59167,848,170,64
"75134",10063,836,170,64
"75135",1583,364,170,64
"75136",33536,1290,170,64
"75137",8909,316,170,64
"75138",40336,1574,170,64
"75139",8849,617,170,64
"75140",1585,346,170,64
"75141",25064,969,170,64
"75142",1339,337,170,64
"75143",1315,357,170,64
"75144",24692,315,170,64
"75145",25224,1290,170,64
"75146",24695,321,170,64
"75147",1103,575,170,64
"75148",8826,824,170,64
"75149",1320,329,170,64
"75150",8827,825,170,64
"75151",8954,342,170,64
"75152",54144,311,170,64
"75153",18205,324,170,64
"75154",24936,2000,170,64
"75155",24686,347,170,64
"75156",1321,316,170,64
"75157",25057,1010,170,64
"75158",25103,1466,170,64
"75159",8834,814,170,64
"75160",8862,1527,170,64
"75161",1325,319,170,64
"75162",43991,345,170,64
"75163",1088,595,170,64
"75164",33502,1991,170,64
"75165",24701,313,170,64
"75166",58485,1725,170,64
"75167",58669,366,170,64
"75168",1333,308,170,64
"75169",8902,1528,170,64
"75170",8903,330,170,64
"75171",40367,1284,170,64
"75172",1598,321,170,64
"75173",9420,1767,170,64
"75174",40475,1985,170,64
"75175",25048,2007,170,64
"75176",40473,1991,170,64
"75177",40140,342,170,64
"75178",1582,23,170,64
"75179",36567,1554,170,64
"75180",24683,364,170,64
"75181",1583,355,170,64
"75182",24358,317,170,64
"75183",25075,131,170,64
"75184",24358,326,170,64
"75185",8950,304,170,64
"75186",8943,366,170,64
"75187",25066,971,170,64
"75188",24686,346,170,64
"75189",1585,348,170,64
"75190",54142,314,170,64
"75191",1103,573,170,64
"75192",24758,205,170,64
"75193",59181,871,170,64
"75194",59181,869,170,64
"75195",44004,358,170,64
"75196",40278,325,170,64
"75197",40250,351,170,64
"75198",1085,610,170,64
"75199",1085,604,170,64
"75200",24699,314,170,64
"75201",8891,580,170,64
"75202",1593,19,170,64
"75203",40282,312,170,64
"75204",33455,1351,170,64
"75205",33503,1993,170,64
"75206",33503,1990,170,64
"75207",24941,1987,170,64
"75208",25183,1278,170,64
"75209",33505,1987,170,64
"75210",24941,1985,170,64
"75211",24708,343,170,64
"75212",25074,136,170,64
"75213",40472,1992,170,64
"75214",40294,342,170,64
"75215",40476,1990,170,64
"75216",59109,1715,170,64
"75217",43997,314,170,64
"75218",25048,2010,170,64
"75219",32467,1484,170,64
"75220",1340,354,170,64
"75221",58680,358,170,64
"75222",1583,362,170,64
"75223",25051,1018,170,64
"75224",1337,306,170,64
"75225",1338,304,170,64
"75226",25077,178,170,64
"75227",25226,1291,170,64
"75228",1102,572,170,64
"75229",33473,1055,170,64
"75230",1341,359,170,64
"75231",58505,1706,170,64
"75232",2137,1759,170,64
"75233",8920,320,170,64
"75234",25102,1469,170,64
"75235",59210,580,170,64
"75236",25057,1007,170,64
"75237",40116,318,170,64
"75238",32476,1461,170,64
"75239",8890,348,170,64
"75240",8834,816,170,64
"75241",40322,1564,170,64
"75242",33481,1563,170,64
"75243",8835,776,170,64
"75244",25105,1467,170,64
"75245",58659,323,170,64
"75246",59162,866,170,64
"75247",58668,313,170,64
"75248",43992,331,170,64
"75249",8899,344,170,64
"75250",59191,613,170,64
"75251",8900,1534,170,64
"75252",25045,1353,170,64
"75253",8815,838,170,64
"75254",59142,887,170,64
"75255",24909,714,170,64
"75256",24683,357,170,64
"75257",25187,1282,170,64
"75258",25063,988,170,64
"75259",25108,1482,170,64
"75260",59143,884,170,64
"75261",40138,343,170,64
"75262",33492,1571,170,64
"75263",25064,965,170,64
"75264",8851,1053,170,64
"75265",32491,752,170,64
"75266",25065,980,170,64
"75267",25100,1483,170,64
"75268",15552,1178,170,64
"75269",8853,1047,170,64
"75270",43988,362,170,64
"75271",1079,613,170,64
"75272",1320,330,170,64
"75273",59151,861,170,64
"75274",59152,860,170,64
"75275",43989,352,170,64
"75276",33495,1998,170,64
"75277",43990,351,170,64
"75278",24688,330,170,64
"75279",25057,1005,170,64
"75280",33499,1988,170,64
"75281",1324,318,170,64
"75282",651,345,170,64
"75283",24688,329,170,64
"75284",652,344,170,64
"75285",1330,327,170,64
"75286",40489,129,170,64
"75287",40360,1278,170,64
"75288",58667,312,170,64
"75289",40471,1983,170,64
"75290",33502,1992,170,64
"75291",40471,1988,170,64
"75292",59165,849,170,64
"75293",25062,1001,170,64
"75294",25073,963,170,64
"75295",43995,318,170,64
"75296",43996,324,170,64
"75297",1335,367,170,64
"75298",24943,1989,170,64
"75299",8872,334,170,64
"75300",1415,1742,170,64
"75301",24942,1996,170,64
"75302",36900,760,170,64
"75303",1335,366,170,64
"75304",25075,186,170,64
"75305",1336,303,170,64
"75306",25074,137,170,64
"75307",1317,347,170,64
"75308",36907,761,170,64
"75309",1585,329,170,64
"75310",25077,180,170,64
"75311",25225,1292,170,64
"75312",8793,9,170,64
"75313",40480,1278,170,64
"75314",58646,344,170,64
"75315",58649,329,170,64
"75316",24759,203,170,64
"75317",40484,1283,170,64
"75318",44005,18,170,64
"75319",59156,876,170,64
"75320",24699,328,170,64
"75321",40484,1288,170,64
"75322",8891,579,170,64
"75323",37705,1366,170,64
"75324",24699,325,170,64
"75325",59186,1521,170,64
"75326",40361,1279,170,64
"75327",40291,305,170,64
"75328",8842,1373,170,64
"75329",58666,311,170,64
"75330",58665,308,170,64
"75331",24704,306,170,64
"75332",59194,601,170,64
"75333",40471,1982,170,64
"75334",59194,604,170,64
"75335",1598,367,170,64
"75336",59195,591,170,64
"75337",25047,1345,170,64
"75338",33537,1294,170,64
"75339",59196,561,170,64
"75340",58675,305,170,64
"75341",10013,575,170,64
"75342",59114,1709,170,64
"75343",10069,841,170,64
"75344",10015,580,170,64
"75345",40304,1554,170,64
"75346",25191,1284,170,64
"75347",24692,316,170,64
"75348",25100,1464,170,64
"75349",8826,820,170,64
"75350",601,348,170,64
"75351",8828,51,170,64
"75352",8825,818,170,64
"75353",25055,1014,170,64
"75354",40313,1557,170,64
"75355",606,345,170,64
"75356",1293,134,170,64
"75357",608,331,170,64
"75358",609,330,170,64
"75359",8923,1589,170,64
"75360",2139,1760,170,64
"75361",24349,37,170,64
"75362",25103,177,170,64
"75363",25058,1009,170,64
"75364",40319,1998,170,64
"75365",24351,18,170,64
"75366",1593,353,170,64
"75367",1568,356,170,64
"75368",43992,330,170,64
"75369",33487,1558,170,64
"75370",25106,1475,170,64
"75371",24940,1993,170,64
"75372",24704,304,170,64
"75373",59107,1721,170,64
"75374",8844,799,170,64
"75375",24355,305,170,64
"75376",10153,1768,170,64
"75377",59141,891,170,64
"75378",59142,892,170,64
"75379",8846,180,170,64
"75380",1313,23,170,64
"75381",40335,1573,170,64
"75382",25063,999,170,64
"75383",25064,994,170,64
"75384",635,304,170,64
"75385",8948,361,170,64
"75386",18201,320,170,64
"75387",8852,1050,170,64
"75388",8949,306,170,64
"75389",43988,357,170,64
"75390",40343,1993,170,64
"75391",40347,1985,170,64
"75392",1319,331,170,64
"75393",57794,1159,170,64
"75394",18204,323,170,64
"75395",18203,322,170,64
"75396",410,1734,170,64
"75397",40350,1986,170,64
"75398",24686,348,170,64
"75399",8859,1086,170,64
"75400",1083,602,170,64
"75401",1084,603,170,64
"75402",649,347,170,64
"75403",40354,1994,170,64
"75404",650,346,170,64
"75405",1326,321,170,64
"75406",653,331,170,64
"75407",8808,139,170,64
"75408",8808,140,170,64
"75409",25069,974,170,64
"75410",24881,1287,170,64
"75411",8898,345,170,64
"75412",40466,1555,170,64
"75413",59191,603,170,64
"75414",24940,1995,170,64
"75415",8868,601,170,64
"75416",43995,319,170,64
"75417",25073,1003,170,64
"75418",8871,565,170,64
"75419",25074,138,170,64
"75420",1334,312,170,64
"75421",1334,313,170,64
"75422",1336,301,170,64
"75423",8910,1533,170,64
"75424",24886,126,170,64
"75425",25051,1011,170,64
"75426",10015,579,170,64
"75427",24888,128,170,64
"75428",36903,770,170,64
"75429",1096,577,170,64
"75430",36904,768,170,64
"75431",24692,326,170,64
"75432",33473,1057,170,64
"75433",1587,315,170,64
"75434",24899,11,170,64
"75435",24898,12,170,64
"75436",24696,323,170,64
"75437",1110,584,170,64
"75438",59184,881,170,64
"75439",44005,19,170,64
"75440",40279,314,170,64
"75441",1591,306,170,64
"75442",1591,337,170,64
"75443",8804,37,170,64
"75444",24902,751,170,64
"75445",40486,126,170,64
"75446",1592,354,170,64
"75447",40469,2003,170,64
"75448",40470,1998,170,64
"75449",40488,128,170,64
"75450",1595,344,170,64
"75451",40127,308,170,64
"75452",8897,584,170,64
"75453",25062,995,170,64
"75454",8902,1541,170,64
"75455",1597,324,170,64
"75456",583,334,170,64
"75457",25186,1280,170,64
"75458",8816,836,170,64
"75459",40296,354,170,64
"75460",2128,1761,170,64
"75461",40297,358,170,64
"75462",58677,337,170,64
"75463",8847,178,170,64
"75464",58679,354,170,64
"75465",1314,362,170,64
"75466",24358,360,170,64
"75467",58682,18,170,64
"75468",25100,1463,170,64
"75469",8823,2013,170,64
"75470",8825,834,170,64
"75471",24345,1041,170,64
"75472",59147,890,170,64
"75473",2136,1758,170,64
"75474",2137,1754,170,64
"75475",605,346,170,64
"75476",8919,1597,170,64
"75477",33475,1065,170,64
"75478",59209,574,170,64
"75479",40317,1559,170,64
"75480",40318,1561,170,64
"75481",24348,36,170,64
"75482",612,316,170,64
"75483",8833,812,170,64
"75484",32477,1468,170,64
"75485",32477,1462,170,64
"75486",33481,1568,170,64
"75487",37704,1365,170,64
"75488",58658,322,170,64
"75489",10147,1767,170,64
"75490",40126,314,170,64
"75491",24940,1992,170,64
"75492",43992,344,170,64
"75493",24940,1990,170,64
"75494",10152,1766,170,64
"75495",25063,987,170,64
"75496",40134,361,170,64
"75497",25108,1459,170,64
"75498",24683,356,170,64
"75499",25063,979,170,64
"75500",24356,329,170,64
"75501",40136,304,170,64
"75502",40137,305,170,64
"75503",24887,127,170,64
"75504",8848,1041,170,64
"75505",1601,304,170,64
"75506",59115,1720,170,64
"75507",1315,356,170,64
"75508",24358,322,170,64
"75509",1316,352,170,64
"75510",8946,301,170,64
"75511",43988,356,170,64
"75512",2133,1750,170,64
"75513",24935,1567,170,64
"75514",40349,1984,170,64
"75515",25067,968,170,64
"75516",24936,1983,170,64
"75517",640,354,170,64
"75518",59151,862,170,64
"75519",411,1744,170,64
"75520",24876,1280,170,64
"75521",43991,347,170,64
"75522",8861,611,170,64
"75523",40355,1298,170,64
"75524",415,1745,170,64
"75525",24879,1281,170,64
"75526",43991,348,170,64
"75527",24688,331,170,64
"75528",1329,323,170,64
"75529",40359,1294,170,64
"75530",40468,1552,170,64
"75531",24905,747,170,64
"75532",24702,303,170,64
"75533",59104,1707,170,64
"75534",1596,316,170,64
"75535",24906,743,170,64
"75536",8901,331,170,64
"75537",43995,320,170,64
"75538",1413,1741,170,64
"75539",1581,334,170,64
"75540",43996,323,170,64
"75541",24943,1994,170,64
"75542",24709,342,170,64
"75543",24709,354,170,64
"75544",10066,839,170,64
"75545",1314,364,170,64
"75546",40139,337,170,64
"75547",1279,61,170,64
"75548",58493,1724,170,64
"75549",1096,578,170,64
"75550",1097,570,170,64
"75551",36902,769,170,64
"75552",59145,886,170,64
"75553",2135,1769,170,64
"75554",25078,1032,170,64
"75555",8792,23,170,64
"75556",1104,574,170,64
"75557",24758,202,170,64
"75558",40481,1293,170,64
"75559",40482,1279,170,64
"75560",1591,360,170,64
"75561",59184,882,170,64
"75562",8802,39,170,64
"75563",1109,583,170,64
"75564",8889,574,170,64
"75565",58656,320,170,64
"75566",33451,127,170,64
"75567",40485,1289,170,64
"75568",1591,343,170,64
"75569",8806,137,170,64
"75570",8807,842,170,64
"75571",40128,311,170,64
"75572",8840,785,170,64
"75573",40440,1562,170,64
"75574",8843,798,170,64
"75575",8845,186,170,64
"75576",33489,1562,170,64
"75577",8900,1539,170,64
"75578",1597,325,170,64
"75579",59194,597,170,64
"75580",59106,1712,170,64
"75581",33537,1292,170,64
"75582",24355,347,170,64
"75583",1312,334,170,64
"75584",40334,129,170,64
"75585",59197,565,170,64
"75586",33540,1278,170,64
"75587",8848,179,170,64
"75588",633,361,170,64
"75589",10016,581,170,64
"75590",8824,829,170,64
"75591",33471,1047,170,64
"75592",25193,1288,170,64
"75593",40342,1992,170,64
"75594",24392,210,170,64
"75595",25054,1012,170,64
"75596",40314,1560,170,64
"75597",40312,1570,170,64
"75598",40316,2003,170,64
"75599",24714,1041,170,64
"75600",2138,1765,170,64
"75601",2138,1762,170,64
"75602",610,329,170,64
"75603",24348,39,170,64
"75604",25057,1006,170,64
"75605",25058,970,170,64
"75606",58509,1716,170,64
"75607",58508,1723,170,64
"75608",33482,1555,170,64
"75609",25106,1465,170,64
"75610",8840,784,170,64
"75611",33499,1983,170,64
"75612",40487,127,170,64
"75613",40465,1554,170,64
"75614",58664,314,170,64
"75615",8896,583,170,64
"75616",59191,611,170,64
"75617",25062,977,170,64
"75618",24355,316,170,64
"75619",33490,1564,170,64
"75620",33490,1565,170,64
"75621",40135,306,170,64
"75622",1333,311,170,64
"75623",2127,1772,170,64
"75624",24709,359,170,64
"75625",33491,1567,170,64
"75626",33491,1566,170,64
"75627",33541,1279,170,64
"75628",10013,573,170,64
"75629",636,305,170,64
"75630",40143,19,170,64
"75631",40341,1991,170,64
"75632",43986,334,170,64
"75633",8914,1538,170,64
"75634",1318,345,170,64
"75635",40346,1996,170,64
"75636",24936,1572,170,64
"75637",40345,1995,170,64
"75638",24696,322,170,64
"75639",641,358,170,64
"75640",642,19,170,64
"75641",412,1735,170,64
"75642",25067,978,170,64
"75643",33498,1997,170,64
"75644",59156,863,170,64
"75645",25069,975,170,64
"75646",646,352,170,64
"75647",59154,878,170,64
"75648",33500,1999,170,64
"75649",43991,346,170,64
"75650",43992,329,170,64
"75651",8892,347,170,64
"75652",40124,328,170,64
"75653",8895,346,170,64
"75654",33486,1557,170,64
"75655",624,325,170,64
"75656",24354,311,170,64
"75657",59105,1722,170,64
"75658",1597,322,170,64
"75659",659,326,170,64
"75660",24943,1981,170,64
"75661",40370,1289,170,64
"75662",25046,1346,170,64
"75663",629,313,170,64
"75664",630,366,170,64
"75665",8817,839,170,64
"75666",40298,19,170,64
"75667",18193,330,170,64
"75668",54138,324,170,64
"75669",10014,574,170,64
"75670",1281,60,170,64
"75671",1337,361,170,64
"75672",24889,129,170,64
"75673",18197,317,170,64
"75674",25097,1487,170,64
"75675",59205,577,170,64
"75676",1587,319,170,64
"75677",24393,202,170,64
"75678",32473,1466,170,64
"75679",8798,42,170,64
"75680",40482,1280,170,64
"75681",1589,311,170,64
"75682",1590,308,170,64
"75683",1107,581,170,64
"75684",1590,313,170,64
"75685",1591,361,170,64
"75686",33450,126,170,64
"75687",8887,575,170,64
"75688",25082,1066,170,64
"75689",8805,134,170,64
"75690",8894,581,170,64
"75691",40129,312,170,64
"75692",25069,973,170,64
"75693",25061,989,170,64
"75694",24700,312,170,64
"75695",8809,135,170,64
"75696",8809,136,170,64
"75697",24354,313,170,64
"75698",40133,303,170,64
"75699",8814,1039,170,64
"75700",24907,716,170,64
"75701",10061,835,170,64
"75702",58519,1705,170,64
"75703",8817,841,170,64
"75704",40293,337,170,64
"75705",24869,1294,170,64
"75706",24871,1293,170,64
"75707",25049,2012,170,64
"75708",25051,1019,170,64
"75709",8947,303,170,64
"75710",18200,319,170,64
"75711",59118,1710,170,64
"75712",8913,326,170,64
"75713",59119,1718,170,64
"75714",59146,885,170,64
"75715",24935,1565,170,64
"75716",603,347,170,64
"75717",40348,1987,170,64
"75718",8854,1548,170,64
"75719",32473,1464,170,64
"75720",40309,1563,170,64
"75721",8921,1598,170,64
"75722",36992,128,170,64
"75723",8922,321,170,64
"75724",611,315,170,64
"75725",33477,1067,170,64
"75726",613,317,170,64
"75727",614,326,170,64
"75728",33480,1554,170,64
"75729",32478,1465,170,64
"75730",32479,1475,170,64
"75731",40358,1293,170,64
"75732",33453,129,170,64
"75733",8806,138,170,64
"75734",8838,802,170,64
"75735",40125,325,170,64
"75736",623,328,170,64
"75737",24905,750,170,64
"75738",8810,184,170,64
"75739",628,312,170,64
"75740",24868,1290,170,64
"75741",24870,1278,170,64
"75742",40474,1999,170,64
"75743",24931,1559,170,64
"75744",18183,364,170,64
"75745",24906,1554,170,64
"75746",33461,1347,170,64
"75747",40329,1572,170,64
"75748",40333,128,170,64
"75749",40299,18,170,64
"75750",59117,1708,170,64
"75751",18199,318,170,64
"75752",40340,1982,170,64
"75753",18198,326,170,64
"75754",1283,134,170,64
"75755",25194,1289,170,64
"75756",43988,364,170,64
"75757",8917,319,170,64
"75758",40311,1556,170,64
"75759",8795,12,170,64
"75760",33493,1569,170,64
"75761",24934,1561,170,64
"75762",40351,1989,170,64
"75763",644,364,170,64
"75764",24877,1291,170,64
"75765",1323,326,170,64
"75766",59155,868,170,64
"75767",24879,1282,170,64
"75768",24936,1569,170,64
"75769",25070,991,170,64
"75770",25070,993,170,64
"75771",24902,745,170,64
"75772",8836,779,170,64
"75773",25060,981,170,64
"75774",37706,1363,170,64
"75775",25085,2016,170,64
"75776",24700,311,170,64
"75777",33489,1561,170,64
"75778",627,311,170,64
"75779",24704,360,170,64
"75780",24942,1984,170,64
"75781",36897,758,170,64
"75782",24907,713,170,64
"75783",40369,1288,170,64
"75784",8815,840,170,64
"75785",40328,125,170,64
"75786",40443,1566,170,64
"75787",2128,1751,170,64
"75788",59112,1719,170,64
"75789",40337,2000,170,64
"75790",40338,1983,170,64
"75791",8911,317,170,64
"75792",58492,1722,170,64
"75793",1280,62,170,64
"75794",24871,1292,170,64
"75795",43987,23,170,64
"75796",24345,1040,170,64
"75797",637,343,170,64
"75798",33493,1573,170,64
"75799",40310,1568,170,64
"75800",58645,345,170,64
"75801",24696,327,170,64
"75802",8797,14,170,64
"75803",24696,324,170,64
"75804",1588,328,170,64
"75805",1107,585,170,64
"75806",33448,125,170,64
"75807",37702,1367,170,64
"75808",1590,312,170,64
"75809",36912,763,170,64
"75810",25082,1065,170,64
"75811",615,318,170,64
"75812",40467,1553,170,64
"75813",58657,321,170,64
"75814",40121,323,170,64
"75815",8837,1087,170,64
"75816",25061,986,170,64
"75817",36915,764,170,64
"75818",8894,585,170,64
"75819",24354,312,170,64
"75820",59193,610,170,64
"75821",24906,740,170,64
"75822",40131,366,170,64
"75823",33461,1349,170,64
"75824",59223,1516,170,64
"75825",36919,767,170,64
"75826",1596,345,170,64
"75827",40132,301,170,64
"75828",24931,1560,170,64
"75829",40099,351,170,64
"75830",59113,1723,170,64
"75831",634,306,170,64
"75832",18190,345,170,64
"75833",33492,2003,170,64
"75834",8914,1537,170,64
"75835",59118,1713,170,64
"75836",15552,1171,170,64
"75837",24712,35,170,64
"75838",2133,1763,170,64
"75839",25067,966,170,64
"75840",59207,571,170,64
"75841",24916,725,170,64
"75842",40110,315,170,64
"75843",607,344,170,64
"75844",24394,204,170,64
"75845",40315,1558,170,64
"75846",1296,136,170,64
"75847",24349,41,170,64
"75848",24350,35,170,64
"75849",1298,131,170,64
"75850",24922,734,170,64
"75851",40356,1980,170,64
"75852",24902,753,170,64
"75853",25059,984,170,64
"75854",33452,128,170,64
"75855",25085,2017,170,64
"75856",37703,1364,170,64
"75857",622,327,170,64
"75858",8841,810,170,64
"75859",59191,602,170,64
"75860",58520,1718,170,64
"75861",625,314,170,64
"75862",1596,347,170,64
"75863",58516,1708,170,64
"75864",33505,1985,170,64
"75865",40325,1999,170,64
"75866",59221,1514,170,64
"75867",8812,835,170,64
"75868",1598,318,170,64
"75869",631,301,170,64
"75870",8846,177,170,64
"75871",58678,342,170,64
"75872",8820,822,170,64
"75873",58681,19,170,64
"75874",40339,1988,170,64
"75875",8941,313,170,64
"75876",24392,207,170,64
"75877",40142,358,170,64
"75878",33545,1287,170,64
"75879",59119,1705,170,64
"75880",8794,10,170,64
"75881",1588,327,170,64
"75882",24934,1564,170,64
"75883",24935,1571,170,64
"75884",24875,1279,170,64
"75885",413,1743,170,64
"75886",8858,1085,170,64
"75887",1322,315,170,64
"75888",647,351,170,64
"75889",40352,1981,170,64
"75890",24938,1991,170,64
"75891",1588,314,170,64
"75892",38974,128,170,64
"75893",40357,1290,170,64
"75894",40118,320,170,64
"75895",59214,1515,170,64
"75896",25060,983,170,64
"75897",36916,762,170,64
"75898",8769,334,170,64
"75899",8841,786,170,64
"75900",24905,749,170,64
"75901",24702,366,170,64
"75902",58517,1710,170,64
"75903",59103,1725,170,64
"75904",8813,843,170,64
"75905",24906,741,170,64
"75906",24906,744,170,64
"75907",8937,308,170,64
"75908",58518,1713,170,64
"75909",8819,815,170,64
"75910",25048,2008,170,64
"75911",632,303,170,64
"75912",18194,329,170,64
"75913",40445,1571,170,64
"75914",33541,1280,170,64
"75915",2132,1764,170,64
"75916",33544,1284,170,64
"75917",59205,578,170,64
"75918",59144,889,170,64
"75919",40344,1990,170,64
"75920",40109,329,170,64
"75921",24916,723,170,64
"75922",24695,318,170,64
"75923",1586,317,170,64
"75924",1587,320,170,64
"75925",8796,11,170,64
"75926",25081,147,170,64
"75927",24695,319,170,64
"75928",8803,35,170,64
"75929",8802,36,170,64
"75930",25081,150,170,64
"75931",24921,738,170,64
"75932",24937,1988,170,64
"75933",8926,1591,170,64
"75934",8832,53,170,64
"75935",8803,41,170,64
"75936",40320,1562,170,64
"75937",40123,327,170,64
"75938",32481,1459,170,64
"75939",33485,1556,170,64
"75940",40441,1564,170,64
"75941",40442,1565,170,64
"75942",59105,1724,170,64
"75943",40439,1561,170,64
"75944",40326,1567,170,64
"75945",40437,1558,170,64
"75946",59222,1518,170,64
"75947",24905,746,170,64
"75948",33459,1352,170,64
"75949",18192,331,170,64
"75950",8939,311,170,64
"75951",59199,1503,170,64
"75952",25189,1283,170,64
"75953",59198,1501,170,64
"75954",18196,316,170,64
"75955",40450,1574,170,64
"75956",40449,1573,170,64
"75957",8822,832,170,64
"75958",33470,1068,170,64
"75959",8915,318,170,64
"75960",59148,888,170,64
"75961",8918,1540,170,64
"75962",2134,1768,170,64
"75963",36991,127,170,64
"75964",59208,573,170,64
"75965",59208,575,170,64
"75966",32475,1470,170,64
"75967",8831,56,170,64
"75968",40115,326,170,64
"75969",33478,1576,170,64
"75970",36929,766,170,64
"75971",24937,1982,170,64
"75972",15470,1180,170,64
"75973",643,18,170,64
"75974",8830,55,170,64
"75975",40427,1554,170,64
"75976",8928,323,170,64
"75977",25085,2015,170,64
"75978",40119,321,170,64
"75979",33485,1570,170,64
"75980",24927,1568,170,64
"75981",24929,1999,170,64
"75982",24352,364,170,64
"75983",24704,361,170,64
"75984",33458,1353,170,64
"75985",40130,313,170,64
"75986",24702,301,170,64
"75987",59221,1513,170,64
"75988",59220,1511,170,64
"75989",40094,334,170,64
"75990",40095,23,170,64
"75991",18191,344,170,64
"75992",40332,127,170,64
"75993",40331,1569,170,64
"75994",2130,1766,170,64
"75995",2131,1756,170,64
"75996",33542,1281,170,64
"75997",59202,566,170,64
"75998",59202,562,170,64
"75999",25192,1287,170,64
"76000",8916,1542,170,64
"76001",24935,1566,170,64
"76002",25079,1036,170,64
"76003",1588,323,170,64
"76004",8853,1048,170,64
"76005",410,1728,170,64
"76006",59150,850,170,64
"76007",33496,2000,170,64
"76008",43990,350,170,64
"76009",1323,317,170,64
"76010",33497,1574,170,64
"76011",8927,1592,170,64
"76012",25069,997,170,64
"76013",24348,38,170,64
"76014",59210,579,170,64
"76015",1295,137,170,64
"76016",24714,37,170,64
"76017",40321,1997,170,64
"76018",59214,1510,170,64
"76019",25105,1461,170,64
"76020",8839,789,170,64
"76021",58512,1719,170,64
"76022",25061,990,170,64
"76023",33487,1559,170,64
"76024",40324,1566,170,64
"76025",40438,1559,170,64
"76026",58514,1709,170,64
"76027",1594,331,170,64
"76028",8811,131,170,64
"76029",59219,1508,170,64
"76030",40330,126,170,64
"76031",1600,18,170,64
"76032",59106,1706,170,64
"76033",8820,821,170,64
"76034",8940,312,170,64
"76035",33492,1572,170,64
"76036",18195,315,170,64
"76037",40448,1569,170,64
"76038",24711,40,170,64
"76039",8912,1536,170,64
"76040",639,342,170,64
"76041",25054,1015,170,64
"76042",40307,1553,170,64
"76043",9434,1768,170,64
"76044",40108,330,170,64
"76045",25080,146,170,64
"76046",25078,1029,170,64
"76047",33443,334,170,64
"76048",8800,40,170,64
"76049",8801,44,170,64
"76050",25082,1067,170,64
"76051",43989,349,170,64
"76052",24348,40,170,64
"76053",24921,720,170,64
"76054",24394,205,170,64
"76055",24919,1998,170,64
"76056",40114,317,170,64
"76057",40430,1556,170,64
"76058",40444,1567,170,64
"76059",38973,127,170,64
"76060",24352,350,170,64
"76061",24927,1570,170,64
"76062",621,324,170,64
"76063",33486,1560,170,64
"76064",33647,752,170,64
"76065",24351,19,170,64
"76066",25062,976,170,64
"76067",58515,1711,170,64
"76068",8936,314,170,64
"76069",59220,1512,170,64
"76070",15474,1176,170,64
"76071",25078,179,170,64
"76072",18185,352,170,64
"76073",24931,1558,170,64
"76074",40098,352,170,64
"76075",40097,356,170,64
"76076",8910,1535,170,64
"76077",40100,348,170,64
"76078",33466,1058,170,64
"76079",24711,18,170,64
"76080",1286,135,170,64
"76081",599,351,170,64
"76082",25054,1013,170,64
"76083",25079,1035,170,64
"76084",40425,1576,170,64
"76085",40106,331,170,64
"76086",59206,569,170,64
"76087",25067,1002,170,64
"76088",8924,322,170,64
"76089",59211,581,170,64
"76090",59212,583,170,64
"76091",25079,1028,170,64
"76092",24920,1997,170,64
"76093",59211,585,170,64
"76094",24927,1556,170,64
"76095",1294,138,170,64
"76096",59219,1509,170,64
"76097",18184,356,170,64
"76098",33463,1345,170,64
"76099",38972,126,170,64
"76100",40429,1568,170,64
"76101",8836,808,170,64
"76102",24352,304,170,64
"76103",25061,1000,170,64
"76104",40434,1557,170,64
"76105",58511,1714,170,64
"76106",24352,362,170,64
"76107",8824,819,170,64
"76108",24702,367,170,64
"76109",24391,206,170,64
"76110",24916,727,170,64
"76111",40306,1555,170,64
"76112",40327,1571,170,64
"76113",33463,1346,170,64
"76114",24931,1557,170,64
"76115",40446,1572,170,64
"76116",1599,305,170,64
"76117",24910,1555,170,64
"76118",1297,135,170,64
"76119",59200,1500,170,64
"76120",24913,729,170,64
"76121",24711,19,170,64
"76122",24919,733,170,64
"76123",40323,1565,170,64
"76124",24918,726,170,64
"76125",24934,1562,170,64
"76126",59149,617,170,64
"76127",33544,1283,170,64
"76128",59150,847,170,64
"76129",24394,203,170,64
"76130",648,348,170,64
"76131",24927,1563,170,64
"76132",40113,316,170,64
"76133",40432,1570,170,64
"76134",40436,1560,170,64
"76135",24926,737,170,64
"76136",59204,576,170,64
"76137",59216,1517,170,64
"76138",626,308,170,64
"76139",15473,1181,170,64
"76140",24922,731,170,64
"76141",8929,1593,170,64
"76142",33483,1553,170,64
"76143",40122,324,170,64
"76144",8799,38,170,64
"76145",32480,1482,170,64
"76146",591,23,170,64
"76147",32469,1485,170,64
"76148",8822,831,170,64
"76149",59218,1507,170,64
"76150",24916,724,170,64
"76151",33548,1289,170,64
"76152",40105,344,170,64
"76153",45562,1439,170,64
"76154",1278,59,170,64
"76155",24709,358,170,64
"76156",18186,351,170,64
"76157",8929,1594,170,64
"76158",645,356,170,64
"76159",40103,345,170,64
"76160",24912,1552,170,64
"76161",620,323,170,64
"76162",8821,823,170,64
"76163",8932,327,170,64
"76164",24919,732,170,64
"76165",15474,1177,170,64
"76166",32471,1463,170,64
"76167",1284,137,170,64
"76168",58497,1707,170,64
"76169",24913,722,170,64
"76170",24911,1553,170,64
"76171",58510,1717,170,64
"76172",59213,584,170,64
"76173",619,322,170,64
"76174",59201,1502,170,64
"76175",33484,1552,170,64
"76176",33542,1282,170,64
