"","ServerVersion","Bundle","RequestingIP","asn","RefererURL.x","RefererURL.y"
"6377","6.5.314.4216","AppUsage","209.133.69.33","AS6461 Abovenet Communications, Inc","10.11.1.24","10.11.1.24"
"6378","6.5.314.4226","SecurityPatch","209.133.69.33","AS6461 Abovenet Communications, Inc","10.11.1.24","10.11.1.24"
"6379","6.5.314.4240","Trace","209.194.239.171","AS4323 tw telecom holdings, inc.","localhost","content.tanium.com"
"6380","6.5.314.4240","Trace","209.194.239.171","AS4323 tw telecom holdings, inc.","dctpts01","content.tanium.com"
"6381","6.5.314.4240","Trace","209.194.239.171","AS4323 tw telecom holdings, inc.","10.0.2.50","content.tanium.com"
"6382","6.5.314.4240","Trace","209.194.239.171","AS4323 tw telecom holdings, inc.","209.194.239.171","content.tanium.com"
"6383","6.5.314.4236","TaniumPatchContent","209.208.226.4","AS32077 ULTIMATE SOFTWARE GROUP","e0mtanap01.us.saas","localhost"
"6384","6.5.314.4236","SecurityPatch","209.208.226.4","AS32077 ULTIMATE SOFTWARE GROUP","localhost","localhost"
"6385","6.5.314.4236","TaniumPatchContent","209.208.226.4","AS32077 ULTIMATE SOFTWARE GROUP","localhost","localhost"
"6386","6.5.314.4236","SecurityPatch","209.208.226.4","AS32077 ULTIMATE SOFTWARE GROUP","e0mtanap01.us.saas","localhost"
"6387","6.5.314.4236",NA,"209.21.116.113","AS22163 Texas A&M University System Health Science Center","209.21.116.113",NA
"6388","6.5.314.4226","IR","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6389","6.5.314.4226","VMware","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6390","6.5.314.4226","NonWindowsClientRestart","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6391","6.5.314.4226","InitialContent","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6392","6.5.314.4226","Connect","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6393","6.5.314.4226","TaniumDetect","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6394","6.5.314.4236","Connect","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6395","6.5.314.4236","TaniumDetect","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6396","6.5.314.4236","NonWindowsClientRestart","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6397","6.5.314.4236","InitialContent","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6398","6.5.314.4236","VMware","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6399","6.5.314.4236","IR","209.220.148.28","AS54661 Ellie Mae, Inc.","ec1vaptnm211.corp.elmae","ec1vaptnm211.corp.elmae"
"6400","6.5.314.4236","GeoIP","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6401","6.5.314.4236","CopyTools","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6402","6.5.314.4236","IR","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6403","6.5.314.4236","ManagedApplications","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6404","6.5.314.4236","TaniumDetect","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6405","6.5.314.4236","ClientMaintenance","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6406","6.5.314.4236","UnmanagedAssets","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6407","6.5.314.4236","SecurityPatch","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6408","6.5.314.4236","Connect","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6409","6.5.314.4236","InitialContent","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6410","6.5.314.4236","LocationBySubnet","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6411","6.5.314.4236","IRGatherer","211.144.121.242","AS4812 China Telecom (Group)","tux-console","143.219.211.213"
"6412","6.5.314.4236","Forefront","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6413","6.5.314.4236","TaniumDetect","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6414","6.5.314.4236","VMware","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6415","6.5.314.4236","ClientServiceHardening","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6416","6.5.314.4236","ClientUpgrade","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6417","6.5.314.4236","EMET","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6418","6.5.314.4236","ManagedApplications","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6419","6.5.314.4236","CopyTools","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6420","6.5.314.4236","InitialContent","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6421","6.5.314.4236","McAfee","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6422","6.5.314.4236","Stinger","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6423","6.5.314.4236","UnmanagedAssets","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6424","6.5.314.4236","IR","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6425","6.5.314.4236","MSERT","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6426","6.5.314.4236","InitialContent","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6427","6.5.314.4236","McAfee","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6428","6.5.314.4236","Stinger","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6429","6.5.314.4236","VMware","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6430","6.5.314.4236","ClientServiceHardening","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6431","6.5.314.4236","Forefront","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6432","6.5.314.4236","TaniumDetect","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6433","6.5.314.4236","ManagedApplications","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6434","6.5.314.4236","CopyTools","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6435","6.5.314.4236","ClientUpgrade","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6436","6.5.314.4236","EMET","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6437","6.5.314.4236","Redline","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6438","6.5.314.4236","SecurityPatch","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6439","6.5.314.4236","Sophos","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6440","6.5.314.4236","Connect","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6441","6.5.314.4236","RTClientMigrate","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6442","6.5.314.4236","LocationBySubnet","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6443","6.5.314.4236","NonWindowsClientRestart","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6444","6.5.314.4236","AppUsage","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6445","6.5.314.4236","Redline","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6446","6.5.314.4236","SecurityPatch","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6447","6.5.314.4236","Sophos","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6448","6.5.314.4236","Connect","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6449","6.5.314.4236","RTClientMigrate","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6450","6.5.314.4236","LocationBySubnet","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6451","6.5.314.4236","NonWindowsClientRestart","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6452","6.5.314.4236","SCCM","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6453","6.5.314.4236","GeoIP","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6454","6.5.314.4236","Symantec","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6455","6.5.314.4236","IRGatherer","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6456","6.5.314.4236","Kaspersky","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6457","6.5.314.4236","CertificateManagement","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6458","6.5.314.4236","TrendMicro","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6459","6.5.314.4236","CertificateManagement","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6460","6.5.314.4236","TaniumPatchContent","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6461","6.5.314.4236","MaintenanceAndReboot","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6462","6.5.314.4236","ClientMaintenance","211.19.55.144","AS17931 Netforest,Inc.","index.html","tanium1.mieval5.local"
"6463","6.5.314.4236","SCCM","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6464","6.5.314.4236","GeoIP","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6465","6.5.314.4236","Symantec","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6466","6.5.314.4236","IRGatherer","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6467","6.5.314.4236","Kaspersky","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6468","6.5.314.4236","AppUsage","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6469","6.5.314.4236","TrendMicro","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6470","6.5.314.4236","UnmanagedAssets","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6471","6.5.314.4236","TaniumPatchContent","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6472","6.5.314.4236","MaintenanceAndReboot","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6473","6.5.314.4236","ClientMaintenance","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6474","6.5.314.4236","IR","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6475","6.5.314.4236","MSERT","211.19.55.144","AS17931 Netforest,Inc.","tanium1.mieval5.local","tanium1.mieval5.local"
"6476","6.5.314.4236",NA,"213.205.251.188","AS12576 Orange Personal Communications Services","malware99.asuscomm.com",NA
"6477","6.5.314.4226","CopyTools","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6478","6.5.314.4226","Symantec","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6479","6.5.314.4226","CertificateManagement","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6480","6.5.314.4226","IRGatherer","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6481","6.5.314.4236","SecurityPatch","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6482","6.5.314.4236","GeoIP","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6483","6.5.314.4236","ClientServiceHardening","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6484","6.5.314.4236","IR","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","yararules.zip"
"6485","6.5.314.4236","TaniumDetect","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6486","6.5.314.4236","MaintenanceAndReboot","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6487","6.5.314.4236","ClientUpgrade","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6488","6.5.314.4236","Connect","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6489","6.5.314.4236","LocationBySubnet","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6490","6.5.314.4236","TaniumPatchContent","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6491","6.5.314.4236","AppUsage","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6492","6.5.314.4236","SCCM","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6493","6.5.314.4236","UnmanagedAssets","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6494","6.5.314.4226","LocationBySubnet","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6495","6.5.314.4226","TaniumPatchContent","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6496","6.5.314.4226","AppUsage","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6497","6.5.314.4226","SCCM","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6498","6.5.314.4236","IR","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6499","6.5.314.4236","CopyTools","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6500","6.5.314.4236","Symantec","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6501","6.5.314.4236","CertificateManagement","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6502","6.5.314.4236","IRGatherer","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6503","6.5.314.4226","TaniumDetect","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6504","6.5.314.4226","MaintenanceAndReboot","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6505","6.5.314.4226","ClientUpgrade","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6506","6.5.314.4226","Connect","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6507","6.5.314.4226","UnmanagedAssets","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6508","6.5.314.4226","SecurityPatch","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6509","6.5.314.4226","GeoIP","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6510","6.5.314.4226","ClientServiceHardening","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6511","6.5.314.4226","IR","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","yararules.zip"
"6512","6.5.314.4226","IR","216.113.160.67","AS40533 eBay, Inc","lvs1-siotan-01.paypalcorp.com","lvs1-siotan-01.paypalcorp.com"
"6513","6.5.314.4236",NA,"216.149.213.159","AS2828 XO Communications","demo5.tanium.com",NA
"6514","6.5.314.4236","InitialContent","216.172.38.234","AS812 Rogers Cable Communications Inc.","tux-console","localhost"
"6515","6.5.314.4236","ClientMaintenance","216.172.38.234","AS812 Rogers Cable Communications Inc.","tux-console","localhost"
"6516","6.5.314.4236","Connect","216.191.105.146","AS15290 Allstream Corp.","tux-console","localhost"
"6517","6.5.314.4236","Connect","216.191.105.146","AS15290 Allstream Corp.","216.191.105.146","localhost"
"6518","6.5.314.4236",NA,"216.203.0.238","AS7381 SunGard Availability Services LP","216.203.5.209",NA
"6519","6.5.314.4236","SecurityPatch","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6520","6.5.314.4236","UnmanagedAssets","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6521","6.5.314.4236","Symantec","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6522","6.5.314.4236","Connect","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6523","6.5.314.4236","TaniumDetect","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6524","6.5.314.4236","InitialContent","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6525","6.5.314.4236","SecurityPatch","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6526","6.5.314.4236","IR","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6527","6.5.314.4236","ClientMaintenance","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6528","6.5.314.4236","ClientMaintenance","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6529","6.5.314.4236","InitialContent","216.203.5.209","AS7381 SunGard Availability Services LP","tux-console","localhost"
"6530","6.5.314.4236","IR","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6531","6.5.314.4236","Connect","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6532","6.5.314.4236","TaniumDetect","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6533","6.5.314.4236","UnmanagedAssets","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6534","6.5.314.4236","Symantec","216.203.5.209","AS7381 SunGard Availability Services LP","localhost","localhost"
"6535","6.5.314.4236","McAfee","216.203.5.248","AS7381 SunGard Availability Services LP","localhost","phlnn440v"
"6536","6.5.314.4236","McAfee","216.203.5.248","AS7381 SunGard Availability Services LP","phlnn440v","phlnn440v"
"6537","6.5.314.4236","Trace","216.3.171.26","AS2828 XO Communications","app.tanium.local","app.tanium.local"
"6538","6.5.314.4236","Connect","216.3.171.26","AS2828 XO Communications","app.tanium.local","app.tanium.local"
"6539","6.5.314.4236","Trace","216.3.171.26","AS2828 XO Communications","app.tanium.local","localhost"
"6540","6.5.314.4257","Trace","216.3.171.26","AS2828 XO Communications","app.tanium.local","app.tanium.local"
"6541","6.5.314.4257","Connect","216.3.171.26","AS2828 XO Communications","app.tanium.local","app.tanium.local"
"6542","6.5.314.4257","Trace","216.3.171.26","AS2828 XO Communications","app.tanium.local","localhost"
"6543","6.5.314.4257","Trace","216.3.171.26","AS2828 XO Communications","localhost","localhost"
"6544","6.5.314.4236","Trace","216.3.171.26","AS2828 XO Communications","localhost","app.tanium.local"
"6545","6.5.314.4236","Connect","216.3.171.26","AS2828 XO Communications","localhost","app.tanium.local"
"6546","6.5.314.4236","Trace","216.3.171.26","AS2828 XO Communications","localhost","localhost"
"6547","6.5.314.4257","Trace","216.3.171.26","AS2828 XO Communications","localhost","app.tanium.local"
"6548","6.5.314.4257","Connect","216.3.171.26","AS2828 XO Communications","localhost","app.tanium.local"
"6549","6.5.314.4236","SecurityPatch","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6550","6.5.314.4236","LocationBySubnet","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6551","6.5.314.4236","IR","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6552","6.5.314.4236","IRGatherer","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6553","6.5.314.4236","GeoIP","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6554","6.5.314.4236","AppUsage","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6555","6.5.314.4236","TaniumDetect","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6556","6.5.314.4236","Trace","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6557","6.5.314.4236","InitialContent","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6558","6.5.314.4236","InitialContent","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6559","6.5.314.4236","IRGatherer","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6560","6.5.314.4236","SecurityPatch","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6561","6.5.314.4236","LocationBySubnet","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6562","6.5.314.4236","IR","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6563","6.5.314.4236","Trace","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6564","6.5.314.4236","GeoIP","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6565","6.5.314.4236","AppUsage","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6566","6.5.314.4236","Connect","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6567","6.5.314.4236","Forefront","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6568","6.5.314.4236","UnmanagedAssets","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6569","6.5.314.4236","ManagedApplications","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6570","6.5.314.4236","CopyTools","216.31.211.11","AS23326 Broadcom Corporation","irvtnmpoc","taniumpoc.broadcom.com"
"6571","6.5.314.4236","CopyTools","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6572","6.5.314.4236","Connect","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6573","6.5.314.4236","Forefront","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6574","6.5.314.4236","UnmanagedAssets","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6575","6.5.314.4236","TaniumDetect","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6576","6.5.314.4236","ManagedApplications","216.31.211.11","AS23326 Broadcom Corporation","taniumpoc.broadcom.com","taniumpoc.broadcom.com"
"6577","6.5.314.4236",NA,"216.48.127.130","AS11383 Xand Corporation","localhost",NA
"6578","6.5.314.4236","IRGatherer","216.69.191.97","AS26496 GoDaddy.com, LLC","taniumsrv.cloud.dev.phx3.gdg","taniumsrv.cloud.dev.phx3.gdg"
"6579","6.5.314.4236","InitialContent","216.69.191.97","AS26496 GoDaddy.com, LLC","taniumsrv.cloud.dev.phx3.gdg","taniumsrv.cloud.dev.phx3.gdg"
"6580","6.5.314.4236","Connect","216.69.191.97","AS26496 GoDaddy.com, LLC","taniumsrv.cloud.dev.phx3.gdg","taniumsrv.cloud.dev.phx3.gdg"
"6581","6.5.314.4236","Trace","216.69.191.97","AS26496 GoDaddy.com, LLC","taniumsrv.cloud.dev.phx3.gdg","taniumsrv.cloud.dev.phx3.gdg"
"6582","6.5.314.4236","TaniumDetect","216.69.191.97","AS26496 GoDaddy.com, LLC","taniumsrv.cloud.dev.phx3.gdg","taniumsrv.cloud.dev.phx3.gdg"
"6583","6.5.314.4236","IR","216.69.191.97","AS26496 GoDaddy.com, LLC","taniumsrv.cloud.dev.phx3.gdg","taniumsrv.cloud.dev.phx3.gdg"
"6584","6.5.314.4236","SecurityPatch","216.69.191.97","AS26496 GoDaddy.com, LLC","taniumsrv.cloud.dev.phx3.gdg","taniumsrv.cloud.dev.phx3.gdg"
